Mã,Sàn,Ngành ICB - cấp 2,Năm,Lợi nhuận sau thuế thu nhập doanh nghiệp,TỔNG CỘNG TÀI SẢN,GTCL tài sản cố định vô hình,NỢ PHẢI TRẢ,VỐN CHỦ SỞ HỮU,price,marketcap,avg20_volume,Slcp,eps,pe,bvps,pb,roe
MSN,HOSE,Thực phẩm và đồ uống,2020.0,1395.013,115736.562,15238.145,90706.283,25030.279,74083.31,104429300.0,1351.405,1409619791.55629,989.637779177204,74.85901565075021,6946.64906001994,10.664611003076546,0.05573301839743776
MWG,HOSE,Bán lẻ,2020.0,3919.872709507,46030.879952454,27.642378228,30549.190106022,15481.689846432,39633.34,53814830.0,3176.5699999999997,1357817181.191391,2886.8928481723747,13.728718759025279,11381.537722658757,3.482248266075381,0.25319411177910894
PLX,HOSE,Dầu khí,2020.0,1252.572208332,61106.212964443,2182.249689948,36979.810497662,24126.402466781,54600.0,66547170.0,930.0736842105264,1218812637.3626373,1027.6987372254478,53.12841012864096,18004.533350029484,3.0325695722577883,0.051917073424296606
POW,HOSE,"Điện, nước & xăng dầu khí đốt",2020.0,2662.666084524,54050.146599573,66.85100877,22783.553220099,31266.593379474,13600.0,31849460.0,13922.794736842106,2341872058.8235292,1136.9818750310492,11.961492349760286,13322.564848558643,1.0208244549450531,0.08516009570367829
SAB,HOSE,Thực phẩm và đồ uống,2020.0,4936.845970254,27374.972775358,942.980452645,6159.69638443,21215.276390928,97499.94,125049800.0,178.74736842105264,1282562840.5514915,3849.2039642526966,25.329897013895735,15806.083957310098,6.16850702952945,0.23270241119107346
SHB,HOSE,Ngân hàng,2020.0,2607.012,412679.593,4333.077,388643.373,24036.22,8299.05,29840720.0,18026.605263157893,3595679023.5026903,725.0402449605773,11.446330128131363,5479.6723709799835,1.5145157298000644,0.10846181304714302
SSB,HOSE,Ngân hàng,2020.0,1360.465,180207.288,578.991,166536.91,13670.378,,,,,,,,,0.09951919398278525
SSI,HOSE,Dịch vụ tài chính,2020.0,1255.931818955,35769.52800824,49.852501423,25896.730955921,9872.797052319,17126.18,19827380.0,24218.536842105263,1157723438.618536,1084.8288780035862,15.78698755836714,8484.707334436722,2.0184762213883674,0.12721134773655626
STB,HOSE,Ngân hàng,2020.0,2681.981,492516.029,3828.94,463559.787,28956.242,16900.0,30481710.0,22156.58421052632,1803651479.2899408,1486.9729716607105,11.365371343048292,13931.351088898866,1.2130912423466729,0.09262186025382715
TCB,HOSE,Ngân hàng,2020.0,12582.467,439602.933,3142.481,364988.147,74614.786,15749.99,110404500.0,36335.426315789475,7009813974.485064,1794.9787320745984,8.774471651703914,10196.034482534225,1.5447172159901659,0.1686323539144105
TPB,HOSE,Ngân hàng,2020.0,3510.189,206314.594,233.223,189570.196,16744.398,11885.34,27648370.0,5715.978947368421,2326258230.7279387,1508.9421086762077,7.876604365178057,7097.739529473174,1.6745246779832428,0.20963363388758435
VCB,HOSE,Ngân hàng,2020.0,18472.518,1326230.092,3128.223,1232135.113,94094.979,64962.32,363098900.0,1348.7749999999999,5589377041.952935,3304.9332441430142,19.656167069373,16274.936422649374,3.991555992169269,0.19631778652078766
VHM,HOSE,Bất động sản,2020.0,28206.54,215326.377,223.41,126196.462,89129.915,68846.13,294411300.0,3307.6631578947367,4276366732.596298,6595.912316171968,10.437696364034723,20790.196575592207,3.311470853566902,0.31646546504616324
VIB,HOSE,Ngân hàng,2020.0,4642.334,244675.677,143.791,226701.863,17973.814,12210.01,35944190.0,2238.6789473684216,2943829693.8331747,1576.970980938505,7.742697961844193,6056.744055999867,2.015936266599321,0.2582831890883037
VIC,HOSE,Bất động sản,2020.0,4545.573,422503.767,21826.707,286651.052,135852.715,96177.75,365978600.0,951.5105263157895,3805231459.4591784,1194.5588720235282,80.51319382616889,29965.59058623099,3.209606355771046,0.033459566855178424
VJC,HOSE,Du lịch và Giải trí,2020.0,68.665335134,45196.830231761,1.071441684,30218.431246643,14978.398985118,125000.0,65479810.0,643.778947368421,523838480.0,131.08112090963613,953.6079576720412,28591.49931756446,4.371928824425427,0.004584290697705638
VNM,HOSE,Thực phẩm và đồ uống,2020.0,11235.732234125,48432.480673629,1136.500988622,14785.358443807,33647.122229822,108800.0,227353200.0,2462.5631578947373,2089643382.3529413,5376.865894444415,20.23483608033006,15557.97583250449,6.9931976480314155,0.33392847558792366
VPB,HOSE,Ngân hàng,2020.0,10413.76,419026.527,650.667,366233.025,52793.502,12037.16,79779330.0,16602.347368421048,6627753556.486746,1571.2352475459495,7.660953392434625,7867.346689281541,1.5300151976776877,0.19725457879267036
VRE,HOSE,Bất động sản,2020.0,2382.309,39816.432,20.027,10480.616,29335.816,31400.0,71350800.0,8452.884210526316,2272318471.3375797,1048.4045392623489,29.950270934626868,12901.26774472045,2.4338693391469017,0.08120820637816928
AAA,HOSE,Hóa chất,2020.0,283.172810679,8569.414400908,79.741790556,4545.451942407,4023.962458501,13090.91,3193343.0,3839.09,243935906.6711176,1160.8492351262698,11.277011349864097,16169.08605940792,0.8096258472434257,0.07037163333389722
AAM,HOSE,Thực phẩm và đồ uống,2020.0,-11.967345859,210.819262649,20.610771501,16.718282839,194.10097981,11200.0,117053.2,3.35,10451178.57142857,-1145.0714172769306,-9.781049313617903,16600.0616220727,0.6746962905913332,-0.06165525733416955
AAT,HOSE,Hàng cá nhân & Gia dụng,2020.0,14.038467792,579.863831008,7.061747766,154.930285791,424.933545217,,,,,,,,,0.03303685470355371
ABR,HOSE,Hàng & Dịch vụ Công nghiệp,2020.0,24.728636392,282.442902551,0.0,46.002480531,236.44042202,25000.0,74999.94,7.95,2999997.6,8242.885391641646,3.0329185488069754,78813.5370574963,0.3172043906843303,0.10458717752545821
ABS,HOSE,Bán lẻ,2020.0,47.909667474,1170.095773785,9.045440687,734.809510387,435.286263398,20400.0,763772.9,256.80999999999995,37439848.039215684,1279.643748121464,15.941936988280922,11384.68356667852,1.7918811603783291,0.1100647355604563
ABT,HOSE,Thực phẩm và đồ uống,2020.0,14.288053557,543.67516324,11.394077734,132.991764108,410.683399132,31900.0,366762.3,1.3631578947368421,11497250.78369906,1242.7365311764595,25.669157701352255,34729.112977523044,0.9185377127439429,0.034790920663456376
ACC,HOSE,Xây dựng và Vật liệu,2020.0,65.030620646,913.004267902,49.829186373,406.277692502,506.7265754,6935.72,443999.9,110.21,64016410.69708696,1015.8429680431801,6.827551322583143,7137.1916052736615,0.9717715851813766,0.12833473475249665
ACG,HOSE,Tài nguyên Cơ bản,2020.0,491.977935402,4453.1176127,20.035339188,936.426104376,3516.691508324,,,,,,,,,0.13989795074077138
ACL,HOSE,Thực phẩm và đồ uống,2020.0,28.183404907,1659.542087782,51.47608071,965.082211504,694.459876278,14650.0,734828.9,150.01500000000001,50158969.28327645,561.8816596455991,26.073105872934757,12818.919622066034,1.14284202038228,0.040583201232662534
ADG,HOSE,Truyền thông,2020.0,39.517747913,445.010182397,0.331726035,204.822403704,240.187778693,57251.58,1218621.0,129.47,21285368.89287597,1856.5686181847782,30.837308914537484,11268.588008276321,5.08063476612607,0.16452855398404873
ADP,HOSE,Xây dựng và Vật liệu,2020.0,78.398729204,329.757569024,17.943573599,61.339876493,268.417692531,16666.66,383997.7,1.86,23039871.215948485,3402.741641616965,4.898009239420272,10871.333289337952,1.5330833446478738,0.292077353265175
ADS,HOSE,Hàng cá nhân & Gia dụng,2020.0,24.442416654,1837.8911229,1.010518431,1415.747458812,422.143664088,6209.54,286308.3,36.89999999999999,46107811.52871227,530.1144392589357,11.713583973831232,9133.66155742941,0.679852210524387,0.05790070711307593
AGG,HOSE,Bất động sản,2020.0,444.74819584,9753.391824042,1.221018575,7432.65380155,2320.738022492,16084.53,2364683.0,2721.5699999999997,147015983.68121418,3025.1689966199933,5.316902962436535,15777.311730584239,1.0194721556284028,0.1916408450801487
AGM,HOSE,Thực phẩm và đồ uống,2020.0,24.752553679,758.605691523,31.048095355,319.659586375,438.946105148,12750.0,232049.9,39.18000000000001,18199992.156862747,1360.0310080170254,9.374786254756032,22411.98821831317,0.568891964238219,0.056390872110948904
AGR,HOSE,Dịch vụ tài chính,2020.0,96.79328969,2286.420537073,28.734677099,189.791546527,2096.628990546,8464.39,1816318.0,2560.5899999999992,214583449.01404592,451.07528159669124,18.76491651246821,9636.783838401456,0.8783417934799364,0.046166150580982515
ANV,HOSE,Thực phẩm và đồ uống,2020.0,202.170290929,4834.079659323,247.204576847,2500.105355903,2333.97430342,12449.99,3165483.0,1209.165,254255866.87218222,795.145038012569,15.657508259270807,8207.361160409511,1.5169297118367338,0.08662061558807974
APC,HOSE,Y tế,2020.0,45.575065385,1012.096662895,28.530341539,372.054069584,640.042593311,24300.0,483691.9,94.33999999999999,19905016.46090535,2289.62711357271,10.613081866454024,30721.51449726489,0.7909766298195816,0.07120630073888667
APG,HOSE,Dịch vụ tài chính,2020.0,25.247518978,415.071987144,5.242503699,15.459978776,399.612008368,6820.32,389630.9,2310.175,57127950.00821076,441.946874942498,15.43244309825111,6903.267220551742,0.9879843532197624,0.06318008080165032
APH,HOSE,Hàng & Dịch vụ Công nghiệp,2020.0,242.164597181,10433.529675162,88.773497075,6040.979859874,4392.549815288,45310.0,10424310.0,969.985,230066431.2513794,1052.5855330732786,43.046383002915185,18706.66787329147,2.422130991307734,0.05513075716026281
ASG,HOSE,Hàng & Dịch vụ Công nghiệp,2020.0,58.288240493,1996.448537835,0.879961073,674.286863164,1322.161674671,29924.24,2490275.0,28.465000000000003,83219323.19751479,700.417141757537,42.7234546614778,15877.10237034778,1.8847418944584486,0.04408556200776592
ASM,HOSE,Thực phẩm và đồ uống,2020.0,572.357267708,17604.595008403,1278.288127618,10732.486502082,6872.108506321,11818.18,4374866.0,7239.621052631578,370181026.18169636,1546.1550625965072,7.643592991348071,15111.040229159074,0.7820891097354771,0.08328699513134039
ASP,HOSE,"Điện, nước & xăng dầu khí đốt",2020.0,32.000602704,1796.057651006,74.031108494,1288.638251374,507.419399632,6350.0,237106.0,67.16499999999999,37339527.55905512,857.0168075476792,7.4094229472235,11606.68919692585,0.5470983061803587,0.06306539073438672
AST,HOSE,Bán lẻ,2020.0,-51.546898508,624.971005923,8.815695543,84.709352262,540.261653661,57400.0,2582999.0,98.77368421052631,44999982.578397214,-1145.4870769826855,-50.10968796889153,11809.91475256986,4.860322974601459,-0.09541098865466459
ATP,HOSE,Thực phẩm và đồ uống,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
BAF,HOSE,Thực phẩm và đồ uống,2020.0,45.826798206,5245.83259584,0.33885444,4680.244176971,565.588418869,,,,,,,,,0.08102499393046143
BBC,HOSE,Thực phẩm và đồ uống,2020.0,96.616397824,1543.102176053,3.049477331,447.380119508,1095.722056545,70100.0,1080996.0,13.645,15420770.32810271,6265.341858306969,11.188535531713594,70857.1981791805,0.9893137437178121,0.08817600891292461
BCE,HOSE,Xây dựng và Vật liệu,2020.0,33.06855473,937.899537325,18.576455451,580.330952767,357.568584558,13500.0,404999.9,389.7000000000001,29999992.592592593,1102.2854298359086,12.24728154304795,11299.740426959364,1.1947177094255341,0.09248171164387084
BCG,HOSE,Dịch vụ tài chính,2020.0,266.419180577,24136.825693441,2.235224421,21173.517662549,2963.308030892,8315.7,1802076.0,2959.8100000000004,216707673.43699265,1229.3943096318687,6.764062542708583,13663.903818024815,0.6085888857787698,0.08990600295332911
BFC,HOSE,Hóa chất,2020.0,165.939687155,3056.695013113,232.01505199,1849.444802121,1207.250210992,17450.0,997581.1,674.5799999999999,57167971.34670487,2902.668806430625,6.011708935356647,17059.11782469105,1.022913387393526,0.137452605635618
BHN,HOSE,Thực phẩm và đồ uống,2020.0,660.588740136,7684.082600975,74.312688908,1948.544585402,5735.538015573,77200.0,17894940.0,3.136842105263158,231799740.9326425,2849.8251873713575,27.089380900309994,24422.91481382659,3.1609658629401034,0.11517467730880429
BIC,HOSE,Bảo hiểm,2020.0,297.652904911,5811.113372142,6.512429904,3393.495394383,2417.617977759,23200.0,2720824.0,182.19,117276896.55172414,2538.0353135429564,9.14092876336464,20559.0838327786,1.1284549539610722,0.12311825426898422
BKG,HOSE,Hàng cá nhân & Gia dụng,2020.0,20.153290587,450.755003207,22.8125,73.226924198,377.528079009,12571.43,422400.0,5.3,33599996.18181861,599.8003832484125,20.959356397732467,10557.012479690136,1.1908132176773736,0.053382229581179205
BMC,HOSE,Tài nguyên Cơ bản,2020.0,14.893937632,228.608147074,0.006406947,26.390675351,202.217471723,14200.0,175975.1,180.12,12392612.676056338,1201.8400010819712,11.815216657139283,16317.064856443894,0.8702545540469658,0.07365307015806181
BMI,HOSE,Bảo hiểm,2020.0,195.222427308,6551.551741014,193.898068995,4248.875970735,2302.675770279,21074.37,2795433.0,847.93,132646100.45282494,1471.7539878032833,14.319220586217178,15897.7738062792,1.3256176780975573,0.0847806842056388
BMP,HOSE,Xây dựng và Vật liệu,2020.0,522.58557193,3022.745555182,11.252480196,551.220912521,2471.524642661,62600.0,5124509.0,183.915,81861166.1341853,6383.803170765824,9.80606674821559,30054.20370425909,2.082903297522028,0.21144259009586538
BRC,HOSE,Hóa chất,2020.0,21.124299519,294.082247708,0.0,87.426873676,206.655374032,11800.0,146024.8,1.423529411764706,12374983.050847458,1707.0164405238015,6.912645783528099,16699.44703624042,0.7066102233440513,0.10221993799071957
BSI,HOSE,Dịch vụ tài chính,2020.0,127.384612997,2921.020750104,3.105911467,1430.567787432,1490.452962672,10479.84,1513554.0,823.9,144425296.56941327,882.0103958434786,11.881764715457788,10298.383223261413,1.0176199285659444,0.08546704672157654
BTP,HOSE,"Điện, nước & xăng dầu khí đốt",2020.0,80.929781091,1709.559666099,2.591955355,486.356420832,1223.203245267,14550.0,880065.2,16.5,60485580.75601374,1338.0012240843632,10.874429513289144,20180.202862492002,0.7210036538851353,0.0661621700270544
BTT,HOSE,Bán lẻ,2020.0,16.830293002,495.065828924,76.583509411,131.108668048,363.957160876,51000.0,688499.6,35.833333333333336,13499992.156862745,1246.6890948113842,40.908354947723325,21286.949512701238,2.395834122196322,0.046242510963355035
BWE,HOSE,"Điện, nước & xăng dầu khí đốt",2020.0,535.430409812,8245.84345639,82.886740766,4836.484817397,3409.358638993,29649.12,6337499.0,1008.79,213749986.50887448,2504.9377478663373,11.836270192843957,15562.442611377148,1.9051713629018996,0.15704725331276576
C32,HOSE,Xây dựng và Vật liệu,2020.0,83.112130287,975.881199539,61.99511206,425.615849859,550.26534968,27050.0,406565.3,312.34000000000003,15030140.480591496,5529.697503115367,4.891768489100958,32486.07278491549,0.8326645137777422,0.15104009426603515
C47,HOSE,Xây dựng và Vật liệu,2020.0,18.34283396,1621.185576664,1.100614859,1310.467092486,304.02161602,6710.97,192327.3,533.29,28658643.981421463,640.0454247553062,10.485146429357965,10803.646868976639,0.6211763565940848,0.06033397953780142
CAV,HOSE,Hàng & Dịch vụ Công nghiệp,2020.0,393.49619363,5608.505008441,69.618298398,3849.934231017,1758.570777424,69000.0,3966770.0,1.438888888888889,57489420.28985507,6844.671448173199,10.080834488909717,29378.49208620466,2.348656962976004,0.22375908816499465
CCI,HOSE,"Điện, nước & xăng dầu khí đốt",2020.0,30.143039878,692.8602665,4.059898964,417.454631298,275.405635202,18550.0,325387.4,10.58421052631579,17541099.730458222,1718.423607481113,10.794777212814727,15469.140499032535,1.1991616470973385,0.10944961186393729
CCL,HOSE,Bất động sản,2020.0,69.804307006,1129.646974936,5.347878844,562.957865525,566.689109411,7732.78,460748.8,728.865,59583849.53406149,1171.530667317759,6.600578384946885,9421.029942788537,0.8207998538333028,0.12317919269447854
CDC,HOSE,Xây dựng và Vật liệu,2020.0,27.81965937,827.61795501,0.0,577.185738753,250.432216257,18800.0,413387.7,149.78000000000003,21988707.44680851,1265.1793852502144,14.859552897537867,11389.128572600488,1.650696967740648,0.11108658377023964
CHP,HOSE,"Điện, nước & xăng dầu khí đốt",2020.0,278.372060882,3532.764723607,0.29106524,1638.902933324,1893.861790283,19800.0,2908869.0,21.595,146912575.75757575,1894.8143781873987,10.449572384468029,12889.098943902734,1.5361818608248414,0.14698647087673852
CIG,HOSE,Xây dựng và Vật liệu,2020.0,-174.896569573,687.011930094,0.0,531.474453978,155.537476116,1950.0,61502.87,9.014999999999999,31539933.333333332,-5545.242208491246,-0.3516528091440315,4931.445937826967,0.39542155071444707,-1.1244657811122123
CII,HOSE,Xây dựng và Vật liệu,2020.0,472.023633411,29547.034101498,3230.203304709,21761.422303679,7785.611797819,21400.0,5111138.0,3164.73,238838224.2990654,1976.3320331001432,10.828140029907432,19073.196957811357,1.121993342140564,0.06062768677257053
CKG,HOSE,Bất động sản,2020.0,116.227696277,4686.770496111,9.40480801,4046.876362527,639.894133584,11396.68,771746.7,2242.4900000000002,67716799.98034514,1716.3790419915765,6.639955232019159,9310.678085157602,1.2240440380134878,0.18163582095372124
CLC,HOSE,Hàng cá nhân & Gia dụng,2020.0,128.947567861,911.619959485,4.843881325,180.981529656,730.638429829,33000.0,864849.8,7.780000000000001,26207569.696969695,4920.241340650135,6.706988075434437,27694.080637622857,1.19159037744582,0.17648615593786812
CLL,HOSE,Hàng & Dịch vụ Công nghiệp,2020.0,98.534565046,705.655668545,81.396199349,58.55660454,647.099064005,31000.0,1053999.0,3.4799999999999995,33999967.741935484,2898.0781921292146,10.696743822920919,16638.335334602787,1.863167160450795,0.15227122171395793
CLW,HOSE,"Điện, nước & xăng dầu khí đốt",2020.0,27.955441891,491.707477974,0.865386003,266.401398836,225.306079138,25650.0,333449.9,0.55,12999996.101364523,2150.4192519000603,11.927906605810126,17264.673880282313,1.485692702790895,0.12407761920119913
CMG,HOSE,Công nghệ Thông tin,2020.0,236.561174272,5101.362986744,146.721082569,2756.197285455,2345.165701289,21976.07,3799994.0,206.955,172915084.4532257,1368.0771404069774,16.063472848806267,12714.012925313578,1.7284920291567174,0.10087183781597019
CMV,HOSE,Bán lẻ,2020.0,18.471932901,605.65267528,35.509621988,407.850898592,197.801776688,11700.96,171270.3,0.45999999999999996,14637286.171391066,1261.9779844916775,9.271920860579137,11087.585007199214,1.055320882987821,0.09338608181531381
CMX,HOSE,Thực phẩm và đồ uống,2020.0,60.144726812,1492.667751503,0.622691371,934.973648154,557.694103349,14253.93,544316.6,1089.725,38187124.5333743,1575.0001485300488,9.050113432245213,14587.938180344998,0.9771038116411117,0.10784536980187859
CNG,HOSE,"Điện, nước & xăng dầu khí đốt",2020.0,51.007467392,1063.685602954,36.551712732,554.331047412,509.354555542,15576.92,546743.3,75.27000000000001,35099576.80979295,1453.2217202621277,10.718887409135533,13470.328869551662,1.1563875055203796,0.10014137860752688
COM,HOSE,Bán lẻ,2020.0,37.035533015,498.60170313,122.369697989,55.987914622,442.613788508,46000.0,649548.5,1.8473684210526315,14120619.56521739,2622.798018454357,17.538521714725213,22679.181252630093,2.0282919161671855,0.08367460295315811
CRC,HOSE,Xây dựng và Vật liệu,2020.0,4.899657601,625.670602859,0.0,446.862731366,178.807871493,9424.79,149999.9,700.3199999999999,15915463.368414573,307.8551649789686,30.61436374031231,11234.851751024582,0.8388886839686595,0.027401800379866458
CRE,HOSE,Bất động sản,2020.0,300.003430254,3811.064531182,82.292172306,1766.766674128,2044.297857054,9649.25,2755194.0,5070.0650000000005,285534523.4085551,1050.6730558277964,9.183874989920268,6871.343126311482,1.4042742186824384,0.14675133039875582
CRV,HOSE,Bất động sản,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
CSM,HOSE,Ô tô và phụ tùng,2020.0,90.660781927,3813.249556395,90.951187803,2537.802959814,1275.446596581,17600.0,1823805.0,104.6842105263158,103625284.0909091,874.8905513008243,20.116802008927372,11430.563681146177,1.5397315907552158,0.07108159774782259
CSV,HOSE,Hóa chất,2020.0,180.266379721,1299.057239279,3.566040563,294.647449543,1004.409789736,11640.0,1286219.0,804.3210526315789,110499914.08934708,1631.3712205716445,7.135101964052828,9057.416536665778,1.2851346686861025,0.17947493300357156
CTD,HOSE,Xây dựng và Vật liệu,2020.0,334.554278023,14157.413678883,93.003802036,5758.744202842,8398.669476041,58274.99,5927931.0,1837.265,101723415.13915318,3288.8620340296716,17.718891640035956,81649.49694859546,0.7137213599330381,0.039834199807170366
CTF,HOSE,Ô tô và phụ tùng,2020.0,1.430416184,1578.696957105,84.742669806,1046.363750151,532.333206954,14844.58,1352339.0,120.19500000000001,91099849.23790367,15.70163063897641,945.4164565017254,4913.186365206102,3.0213753146278806,0.002687069236549816
CTI,HOSE,Xây dựng và Vật liệu,2020.0,101.319113125,4531.231930487,2238.874812631,3182.06694433,1349.164986157,15500.0,849399.6,861.8,54799974.19354839,1848.8897963190705,8.383409346981491,-16235.588420746846,-0.9546928388621342,0.07509764496157009
CTR,HOSE,Xây dựng và Vật liệu,2020.0,274.174380684,3879.102101635,19.112009358,2818.240046923,1060.862054712,43799.43,5010370.0,1352.5578947368422,114393497.8149259,2396.765427415982,18.27439160252798,9106.724291615063,4.809570224974083,0.25844489343945115
CTS,HOSE,Dịch vụ tài chính,2020.0,128.187390694,4273.70641161,40.68340935,2836.266612921,1437.439798689,11639.45,1681114.0,1731.6526315789474,144432425.9307785,887.525012945748,13.114503625501188,9670.656574088267,1.2035842562320902,0.08917757168746251
CVT,HOSE,Xây dựng và Vật liệu,2020.0,120.624420845,1393.915886377,0.0,630.298302005,763.617584372,41150.0,1509829.0,105.93499999999999,36690862.69744836,3287.5874802853505,12.516777195059866,20812.20031997518,1.9772056470408348,0.1579644357511773
D2D,HOSE,Bất động sản,2020.0,268.126886841,2003.613451374,0.063323121,1034.219009984,969.39444139,62200.0,1882155.0,351.38,30259726.688102894,8860.849590767073,7.0196429092772155,32033.703683454238,1.9417049185020396,0.2765921439125821
DAG,HOSE,Hóa chất,2020.0,9.769931412,1739.72942787,0.63768788,1062.864797169,676.864630701,6130.43,365146.2,815.4950000000001,59562901.78666096,164.02712290602275,37.37448960506582,11353.156453711266,0.5399758230228568,0.014434099476998372
DAH,HOSE,Du lịch và Giải trí,2020.0,-33.137274514,613.536469679,6.924612843,285.251103468,328.285366211,3950.0,135089.9,666.095,34199974.6835443,-968.9268726255626,-4.076675042871331,9396.520212122447,0.42036838221282247,-0.10094045584932215
DAT,HOSE,Thực phẩm và đồ uống,2020.0,51.920618521,1639.166114985,36.544253264,992.893139504,646.272975481,20401.38,1412365.0,5.189473684210527,69228895.30021988,749.9847902503667,27.20239165542201,8807.431052782715,2.316382595303334,0.08033852642895546
DBC,HOSE,Thực phẩm và đồ uống,2020.0,1400.296032328,10101.271295241,0.0,5894.311104553,4206.960190688,21116.3,5940114.0,7772.964999999999,281304679.32355577,4977.862564160847,4.242041584681582,14955.173162438467,1.4119729521444706,0.33285221843256796
DBD,HOSE,Y tế,2020.0,157.859564816,1437.409436723,61.731483842,448.783906493,988.62553023,27356.64,2561328.0,123.775,93627287.56163038,1686.0422738626125,16.225358298595758,9899.828036541909,2.7633449691269485,0.15967579228838502
DBT,HOSE,Y tế,2020.0,14.262651056,897.606302854,4.447959976,650.380951274,247.22535158,10328.95,183991.8,21.785,17813214.315104634,800.6781260081764,12.900252504081177,13629.061398432621,0.757862166589686,0.05769089199327007
DC4,HOSE,Xây dựng và Vật liệu,2020.0,32.217429687,622.333241237,1.056789125,252.843051747,369.49018949,8259.34,329597.5,19.4,39906033.65402078,807.3322938160229,10.230409539249969,9232.523671965531,0.8945918032227099,0.08719427633916095
DCL,HOSE,Y tế,2020.0,68.927680762,1800.406954196,21.366181226,829.411456121,970.995498075,25200.0,1432187.0,211.21999999999997,56832817.46031746,1212.8147757257955,20.778110973227005,16709.171906039363,1.5081537338718571,0.07098661208898416
DCM,HOSE,Hóa chất,2020.0,662.446334271,8717.480691611,55.797572196,2391.033021663,6326.447669948,14000.0,7411599.0,4608.48947368421,529399928.5714286,1251.3154961289729,11.188225546083242,11844.826112223287,1.1819506565446898,0.10471063206888818
DDB,HOSE,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
DGC,HOSE,Hóa chất,2020.0,948.071164744,5876.149771888,0.228942367,1808.718873158,4067.43089873,20476.85,7601945.0,2061.385,371245821.50086564,2553.755786155803,8.018327402724765,10955.54945216674,1.8690847126750159,0.233088450264766
DGW,HOSE,Bán lẻ,2020.0,267.337158748,3068.74712943,60.993641351,1910.160835664,1158.586293766,18311.97,3685122.0,1447.1399999999999,201241155.37541837,1328.4417804562815,13.784548385485412,5454.116233667138,3.3574587000848966,0.23074427877013548
DHA,HOSE,Xây dựng và Vật liệu,2020.0,98.274259648,475.436281934,47.631700307,46.745069786,428.691212148,47400.0,698015.4,27.195,14726063.291139241,6673.4915982014145,7.102728654483489,25876.536336108627,1.8317752957476425,0.22924253370062578
