Mã,Sàn,Ngành ICB - cấp 2,Năm,Lợi nhuận sau thuế thu nhập doanh nghiệp,TỔNG CỘNG TÀI SẢN,GTCL tài sản cố định vô hình,NỢ PHẢI TRẢ,VỐN CHỦ SỞ HỮU,price,marketcap,avg20_volume,Slcp,eps,pe,bvps,pb,roe
LHG,HOSE,Bất động sản,2024.0,183.840449729,3065.571561731,2.613572386,1406.219730272,1659.351831459,35500.0,1775425.0,137.655,50011971.83098592,3675.928842603602,9.657423067758819,33126.833404447665,1.0716388000802308,0.11079051846850142
LIX,HOSE,Hàng cá nhân & Gia dụng,2024.0,201.51386735100002,1396.468412748,37.840419827000005,459.50452641000004,936.9638863380001,33500.0,2170799.0,102.995,64799970.14925373,3109.783336116564,10.772454662977948,13875.368529338046,2.414350287645887,0.21507111457474676
LM8,HOSE,Xây dựng và Vật liệu,2024.0,16.387900755,1185.6927478970001,0.46458266800000003,882.548930261,303.143817636,13500.0,126747.2,3.3125,9388681.481481481,1745.4954444161292,7.734193774716937,32238.73720340963,0.4187508932134046,0.0540598217796339
LSS,HOSE,Thực phẩm và đồ uống,2024.0,102.59728483500001,3106.3313159580002,42.978528436000005,1350.1798274920002,1756.151488466,11121.49,953606.4,386.105,85744482.07928973,1196.5467904993134,9.294655326733235,19979.979101696514,0.55663171334627,0.05842165981057752
MCM,HOSE,Thực phẩm và đồ uống,2024.0,219.92077228000002,2686.673183715,0.0,381.489560745,2305.18362297,34300.0,3773001.0,34.370000000000005,110000029.15451895,1999.2792181088744,17.15618293298947,20956.20920001638,1.63674640163323,0.09540271329737018
MCP,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,29.697833918,318.89769174500003,0.0,42.600630120000005,276.297061625,31299.99,565350.9,6.8950000000000005,18062334.844196435,1644.1857696787267,19.036772229281613,15296.8630029454,2.0461705118214897,0.1074851601509499
MDG,HOSE,Xây dựng và Vật liệu,2024.0,4.030572309,326.005670253,0.6641,195.71850082,130.287169433,12400.0,128027.2,56.208333333333336,10324774.193548387,390.37873695277256,31.764025102371633,12554.567005833134,0.9876883841743551,0.030936064744830582
MHC,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,11.816355128000001,942.147136208,0.0,387.964135096,554.183001112,6630.0,288253.7,42.2,43477179.48717949,271.78292767322677,24.394468249939006,12746.526054557356,0.5201417210950217,0.021322117611492605
MIG,HOSE,Bảo hiểm,2024.0,238.49663398500002,9834.946333434,54.760761719,7704.696035986,2130.2502974480003,17500.01,3021767.0,475.33500000000004,172672301.33011353,1381.2095637101868,12.670061415583964,12019.817421446734,1.4559297688478245,0.1119570945586603
MSB,HOSE,Ngân hàng,2024.0,5519.377,320177.14300000004,200.30700000000002,283359.586,36817.557,11650.0,30289980.0,5425.457894736841,2599998283.2618027,2122.8387093685765,5.487934598415728,14083.566991460562,0.8272052106589096,0.1499115489927808
MSH,HOSE,Hàng cá nhân & Gia dụng,2024.0,439.900672643,4520.599553707,8.469017362,2467.655848378,2052.9437053290003,52000.0,3900736.0,277.9105263157894,75014153.84615384,5864.235615390532,8.86731083306533,27254.519089290847,1.9079404714366224,0.21427800065881616
NAB,HOSE,Ngân hàng,2024.0,3607.0930000000003,245128.983,579.517,225840.45,19288.533,15950.0,21094670.0,1640.0,1322549843.260188,2727.377738073172,5.848108158009787,14146.170819453448,1.127513600929092,0.187007119722376
NAF,HOSE,Thực phẩm và đồ uống,2024.0,118.109589783,2042.1805049170002,102.870810397,1057.170455012,985.0100499050001,19900.0,1106843.0,255.77000000000007,55620251.256281406,2123.4997526132433,9.371322024177518,15860.036939483922,1.2547259553008039,0.119906989572737
NAV,HOSE,Xây dựng và Vật liệu,2024.0,19.137891639000003,117.856884421,0.0,6.343737433,111.513146988,19300.0,154399.6,3.205882352941177,7999979.274611399,2392.2426523948257,8.06774345431855,13939.179485363953,1.3845865189026996,0.17162004800258612
NBB,HOSE,Bất động sản,2024.0,0.822514525,7755.525031223,31.377827986000003,5937.219581007001,1818.305450216,22600.0,2263610.0,20.195,100159734.51327434,8.212027807351973,2752.06082226937,17840.778341851284,1.2667608759526163,0.0004523522298755096
NCT,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,266.554572118,741.252577102,9.535590604000001,182.76616604100002,558.486411061,115200.0,3014291.0,3.6526315789473687,26165720.486111112,10187.16730003626,11.308344764259438,20979.770870379267,5.491003725052477,0.47728031844428515
NHA,HOSE,Xây dựng và Vật liệu,2024.0,63.094502537000004,800.784538405,0.0,284.68065937800003,516.1038790270001,27700.0,1223633.0,1059.46,44174476.53429603,1428.3022117537696,19.393654768613708,11683.304919896651,2.3709044820722722,0.1222515565198827
NHH,HOSE,Hóa chất,2024.0,87.840737704,1930.3321384290002,7.433730165,573.800450606,1356.531687823,13150.0,958372.2,79.38499999999999,72880015.20912547,1205.2788058831422,10.91033869990323,18511.21948570994,0.710379994691942,0.06475391507069715
NHT,HOSE,Hàng cá nhân & Gia dụng,2024.0,6.947886306,553.915319146,1.048871842,191.367655203,362.54766394300003,10600.0,254439.1,4.844999999999999,24003688.679245282,289.450775622143,36.621079965035335,15060.135003899162,0.7038449520708542,0.01916406309293542
NKG,HOSE,Tài nguyên Cơ bản,2024.0,453.00814444,13519.085552805001,321.04693879800004,7647.678978332,5871.406574473001,14450.0,4565216.0,5612.6,315931903.1141868,1433.8790732263271,10.077558330973128,17568.215115233055,0.8225081435547023,0.07715496085887404
NLG,HOSE,Bất động sản,2024.0,1381.6970506290002,30307.989804421002,70.798840291,15741.77666325,14566.213141171002,36550.0,14063610.0,1571.8049999999998,384777291.3816689,3590.9007147162047,10.178504755147097,37672.218775774076,0.9702109721104152,0.09485629773765093
NNC,HOSE,Xây dựng và Vật liệu,2024.0,63.339107166000005,486.228750771,5.5169087900000005,64.577654229,421.651096542,23500.0,515119.9,28.968421052631577,21919995.74468085,2889.558369616472,8.132730678535879,18984.227579194667,1.2378696948278418,0.15021686812971657
NO1,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,19.614889428,539.334540714,1.9185e-05,223.16519868700001,316.169342027,10850.0,260399.9,563.675,23999990.78341014,817.2873733584382,13.275624160709391,13173.726844118217,0.8236090005801425,0.06203918856346591
NSC,HOSE,Thực phẩm và đồ uống,2024.0,225.46450225200002,2153.9831668680004,220.918201199,633.3382724390001,1520.644894429,79900.0,1404203.0,5.776470588235294,17574505.63204005,12829.066545175308,6.228044707590078,73955.23495468748,1.0803832892824272,0.1482690028934478
NT2,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,72.34771571600001,10014.735054383,22.05090625,5836.201188636001,4178.533865747,20950.0,6031002.0,394.5368421052631,287875990.45346063,251.31555987714816,83.36133270156887,14438.44953151435,1.4509868219764936,0.017314138891887706
NTL,HOSE,Bất động sản,2024.0,607.55630362,2178.124954026,0.07713333400000001,432.732954081,1745.3919999450002,18350.0,2238331.0,1965.7263157894738,121979891.00817439,4980.790674581642,3.68415402270269,14308.217954499067,1.282479765010152,0.3480916055757933
NVL,HOSE,Bất động sản,2024.0,-4351.377507655,238180.96021231203,61.987419814000006,190473.272518473,47707.687693839005,10250.0,19988560.0,5424.484210526315,1950103414.6341465,-2231.357309053966,-4.59361661102395,24432.396721362446,0.4195249494716137,-0.09120914716260581
NVT,HOSE,Bất động sản,2024.0,23.248176143000002,1071.5407724640002,334.564694776,541.66399856,529.8767739040001,7700.0,696850.1,0.8944444444444445,90500012.98701298,256.8858873681729,29.974398667390545,2158.144211051417,3.5678802002988808,0.043874684243495395
OCB,HOSE,Ngân hàng,2024.0,3174.072061375,280712.37167008704,289.20674328300004,249040.67740215603,31671.694267931,11400.0,28109980.0,3024.521052631579,2465787719.2982454,1287.2446547338348,8.856125335674587,12727.165148498403,0.8957218569089609,0.10021794333209667
OGC,HOSE,Dịch vụ tài chính,2024.0,195.489948983,4507.73233318,55.663049166,2774.6868240960002,1733.045509084,4250.0,1274998.0,246.16842105263157,299999529.4117647,651.634185447938,6.522064211653537,5591.283637034332,0.7601116802320261,0.11280139382278892
OPC,HOSE,Y tế,2024.0,109.42753364900001,1221.822171392,73.94468153000001,345.030201185,876.7919702070001,25000.0,1601271.0,5.26111111111111,64050840.0,1708.4480648341225,14.633163579618273,12534.531766905788,1.9944901385152718,0.12480444320579884
ORS,HOSE,Dịch vụ tài chính,2024.0,379.11142857100003,11198.130697457002,8.534738548,7277.707609311001,3920.4230881460003,14050.0,4720795.0,6660.294736842105,335999644.12811387,1128.3090181680313,12.452262433222554,11642.537181100199,1.2067816302796897,0.09670166205206308
PAC,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,126.62696975700001,2534.7812713790004,8.518974044,1565.8958336080002,968.885437771,42700.0,1984340.0,546.7700000000001,46471662.763466045,2724.8211539473577,15.670753266922466,20665.63592990259,2.066232084259953,0.13069343889440188
PAN,HOSE,Thực phẩm và đồ uống,2024.0,1147.651750002,23852.737587213003,1668.3738120320002,15013.7256902,8839.011897013,23750.0,4961249.0,1330.0526315789473,208894694.7368421,5493.924828717023,4.32295685515345,34326.56867621415,0.6918838939021903,0.12983937156933006
PC1,HOSE,Xây dựng và Vật liệu,2024.0,703.604396534,20954.928829904,1175.8795469220001,13255.289745571,7699.639084333,22900.0,8190003.0,1092.8,357642052.40174675,1967.3424638096712,11.640067970502283,18241.03036430047,1.2554115388578928,0.09138147760271953
PDN,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,347.34267601600004,1548.811231441,3.3623932510000003,308.98531122900005,1239.825920212,105000.0,3889609.0,1.4769230769230766,37043895.23809524,9376.51598957119,11.198189190610222,33378.334514061695,3.145753121857095,0.280154391316974
PDR,HOSE,Bất động sản,2024.0,522.781474017,24116.348288698002,400.659905794,12692.530039211,11423.818249487002,20700.0,18074000.0,8612.463157894736,873140096.6183575,598.7372198822563,34.5727629962118,12624.730425718995,1.6396389706531977,0.045762411708578796
PET,HOSE,Bán lẻ,2024.0,220.310057317,10254.221080913001,168.11951780700002,7896.144168291001,2358.0769126220002,25150.0,2684062.0,414.9210526315789,106722147.11729622,2064.3330673891105,12.183111532388889,20520.17743241299,1.2256229305441528,0.09342785052419353
PGC,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,115.962783935,2979.8843650810004,70.57934264800001,2095.855472232,884.028892849,15750.0,950343.4,28.64210526315789,60339263.49206349,1921.8461947294525,8.195244782435466,13481.264157425365,1.1682880637959339,0.13117533247276736
PGD,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,249.168381705,3768.226596211,47.851302556,2290.693160056,1477.5334361550001,31700.0,3138214.0,4.622222222222223,98997287.06624606,2516.921312583686,12.59475210508632,14441.629422049704,2.1950431681621705,0.16863806639355206
PGI,HOSE,Bảo hiểm,2024.0,232.24050523100001,8424.810637331,267.755151956,6517.429552555001,1907.381084776,22800.0,2528447.0,1.0142857142857142,110896798.24561404,2094.2038805902594,10.887192126477071,14785.15122851932,1.5420877100006056,0.12175883838036172
PGV,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,-897.431397098,55135.147215764,590.0526977740001,40482.026554219,14653.120661545001,20250.0,22750240.0,38.357894736842105,1123468641.9753087,-798.8041353073418,-25.35039455223747,12517.54382663052,1.6177295067199224,-0.061245069758633676
PHC,HOSE,Xây dựng và Vật liệu,2024.0,4.8257177,3230.542771445,0.29219384000000004,2569.3258525310002,661.2169189140001,5660.0,286859.6,70.5578947368421,50681908.12720848,95.21578563868876,59.443924786565944,13040.644077865409,0.43402764205542765,0.007298236875012038
PHR,HOSE,Hóa chất,2024.0,494.95344244300003,5943.682732675001,0.47822808800000005,2012.167626271,3931.515106404,53200.0,7208556.0,209.5736842105263,135499172.93233082,3652.81522928692,14.564109231001366,29011.51935649959,1.8337543562013188,0.12589381677226066
PIT,HOSE,Bán lẻ,2024.0,2.8418357330000004,345.247265013,5.442388925,233.025064251,112.222200762,5270.0,74890.81,3.464705882352941,14210779.886148008,199.97746469707033,26.352969360738204,7514.000828419269,0.7013573887386245,0.0253232935524669
PJT,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,28.776528148,443.502071944,0.0,117.57972011400001,325.92235183,10750.0,267489.8,13.530769230769229,24882772.093023255,1156.4840139362323,9.295415994044815,13098.313588677027,0.8207163408648995,0.08829258866851127
PLP,HOSE,Hóa chất,2024.0,3.5251317810000002,2561.164237469,11.684837887,1766.151307989,795.01292948,4680.0,327599.6,32.13157894736842,69999914.52991453,50.359086931363784,92.93258248265185,11190.414971981772,0.41821505384006263,0.004434055913160695
PMG,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,31.482864892000002,1772.7984736120002,0.0,1103.986541123,668.811932489,8210.0,380420.8,1.2125,46336272.838002436,679.4431870268924,12.083423834044638,14433.874188095633,0.5688008564444336,0.04707282176446187
PNC,HOSE,Truyền thông,2024.0,11.013700142000001,575.1219661360001,1.5187063200000002,387.26421582300003,187.85775031300003,17650.0,190608.3,2.221428571428571,10799337.110481586,1019.8496471890261,17.306472624320694,17254.674253306133,1.0229112263083215,0.05862787201299641
PNJ,HOSE,Hàng cá nhân & Gia dụng,2024.0,2114.564367776,17207.313205068,608.6885705970001,5950.358489716001,11256.954715352002,97900.0,33080910.0,679.3684210526316,337905107.25229824,6257.864478494407,15.64431450000879,31512.593080768165,3.106694512542271,0.1878451518413058
POW,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,1345.939426134,81281.45090019901,51.438454865000004,46674.791463756,34606.659436443006,12000.0,28102450.0,5568.8,2341870833.3333335,574.7282928573131,20.87943146202343,14755.39149714477,0.8132620542343488,0.03889249780395274
PPC,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,424.069652646,5531.189651448,0.266172936,1012.167591502,4519.022059946,11150.0,3574834.0,194.28421052631577,320612914.79820627,1322.684249675062,8.429827453331491,14094.11685693979,0.7911102279891954,0.09384102290730297
PSH,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,-789.830839584,10713.363530016,708.809681562,9911.726462729,801.637067287,3220.0,406266.8,429.395,126169813.66459627,-6260.061869344185,-0.5143719131225348,735.7337149737606,4.376583449237255,-0.98527235305753
PTB,HOSE,Tài nguyên Cơ bản,2024.0,379.31742076,5488.108651493,15.942915361,2454.7522246490003,3033.356426844,67300.0,4504955.0,173.83157894736846,66938410.104011886,5666.663133626862,11.87647799295344,45077.46011287702,1.4929856258865568,0.1250487471248652
PTC,HOSE,Xây dựng và Vật liệu,2024.0,19.428630784000003,405.273824814,0.0,27.036959425000003,378.236865389,4550.0,146471.8,45.59,32191604.395604394,603.5309873108682,7.538966673895693,11749.549998839026,0.38724887339937153,0.05136630657093277
PTL,HOSE,Bất động sản,2024.0,-41.696474096,1118.5583713620001,14.047755230000002,631.575887556,486.982483806,2770.0,273856.1,40.77894736842106,98865018.0505415,-421.75154486578907,-6.56784790410543,4783.6407447397405,0.5790568622959383,-0.08562212293576188
PVD,HOSE,Dầu khí,2024.0,694.390080039,23718.767830191002,160.97436747,7669.4412832200005,16049.326546971,23400.0,13007700.0,2768.2684210526313,555884615.3846154,1249.1622556572338,18.732554473228404,28582.104522730646,0.8186940881624218,0.04326599486942664
PVP,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,208.32150013,3192.137956085,0.649862928,1338.872648279,1853.265307806,17700.0,1835532.0,530.7631578947369,103702372.88135593,2008.8402448450913,8.811054062372644,17864.735332503384,0.9907787420615372,0.11240781298422013
PVT,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,1472.2058212870002,19888.695128778003,2.498757636,9496.843123262,10391.852005516,27700.0,9861549.0,1927.0315789473684,356012599.27797836,4135.263258302514,6.69848526436273,29182.543732863473,0.9491975837872582,0.1416692443758391
QCG,HOSE,Bất động sản,2024.0,71.94086083100001,8883.804970001,47.5686,4305.298470551001,4578.50649945,11700.0,3219010.0,661.2736842105263,275129059.82905984,261.48041532107703,44.74522493638132,16468.409052337513,0.7104511408975059,0.015712735329663073
QNP,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,128.234506057,1324.2165285380001,1.0466353210000001,443.974193752,880.242334786,35850.0,1448696.0,1.011111111111111,40409930.26499303,3173.3414340506565,11.297240068566703,21756.92196694148,1.6477514629354384,0.14568091193679716
RAL,HOSE,Hàng cá nhân & Gia dụng,2024.0,591.2906293780001,8281.462190569,83.79107137800001,4979.704098553,3301.7580920160003,121800.0,2868074.0,8.957894736842105,23547405.582922824,25110.648699524634,4.8505317985793726,136659.09007707206,0.8912689227720458,0.17908357090357505
RDP,HOSE,Hóa chất,,,,,,,1310.0,64281.43,,49069793.89312977,,,,,
REE,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,2396.810865746,36360.93053617,71.016250419,13905.717990294,22455.212545876002,67900.0,31981790.0,543.1894736842105,471013107.51104563,5088.628803583333,13.34347672445392,47523.51036203822,1.4287665090969062,0.10673739386119438
RYG,HOSE,Xây dựng và Vật liệu,2024.0,68.58731641,2475.9962776310003,62.792457552,1713.634963231,762.3613144000001,14850.0,668249.9,75.12142857142855,44999993.26599327,1524.1628149716146,9.743053599084531,15545.976922993634,0.9552310590424051,0.08996694233361009
S4A,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,88.088744989,1040.303216752,3.4000000000000004,486.349035785,553.9541809670001,35650.0,1504429.0,1.5411764705882354,42199971.949509114,2087.4124062071724,17.07856094655298,13046.316277786154,2.7325721100829767,0.15901810657919305
SAM,HOSE,Công nghệ Thông tin,2024.0,94.912784422,6375.206027049,31.143327642000003,1694.9238055800001,4680.282221469,7500.0,2849707.0,846.0315789473683,379960933.3333333,249.79616611988533,30.024480025047723,12235.833965984044,0.6129537243517856,0.020279286575203517
SAV,HOSE,Tài nguyên Cơ bản,2024.0,53.949501787,749.151137821,3.79700277,372.23465285500004,376.91648496600004,20700.0,513239.7,25.910526315789472,24794188.4057971,2175.8930320294785,9.513335304306246,15048.66689279337,1.3755371254787352,0.14313383452004375
SBA,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,113.57282662,1097.751113414,5.48847498,119.126010203,978.625103211,29750.0,1799525.0,7.4526315789473685,60488235.294117644,1877.601918253428,15.844679168028264,16088.03139154624,1.8492007676981972,0.11605345729161488
SBG,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,42.314356457,1028.184434788,9.9235307,452.86935920200006,575.315075586,10300.0,514999.6,200.92105263157896,49999961.16504855,846.287786450902,12.170800719215581,11307.839680508101,0.9108724823676652,0.07354988292962733
SBT,HOSE,Thực phẩm và đồ uống,2024.0,870.301406667,33961.693552979,835.9970524160001,23395.925529198,10565.768023781,11909.09,9700562.0,1250.3947368421052,814551069.8130587,1068.4430220768552,11.146209721928772,11944.948981035652,0.9969979795566659,0.08236991430326325
SBV,HOSE,Bán lẻ,2024.0,-30.16382571,861.0991620750001,11.818717774000001,403.153627277,457.94553479800004,10100.0,275972.1,1.1611111111111112,27323970.297029704,-1103.9327514303077,-9.149108029374036,16327.305738306159,0.6185956312622957,-0.06586771442875904
SC5,HOSE,Xây dựng và Vật liệu,2024.0,37.03309539,2141.3997553040003,0.0,1757.3196222630002,384.080133041,22450.0,336379.1,1.1888888888888889,14983478.841870824,2471.5952670825864,9.083202374998661,25633.575292788566,0.875804476885275,0.09642023162402615
SCR,HOSE,Bất động sản,2024.0,4.247882268000001,11846.89065531,96.90474784000001,6381.694976924,5465.1956783860005,5720.0,2463003.0,2755.4947368421053,430594930.0699301,9.86514696610601,579.8190356060969,12467.148486105425,0.45880579720173476,0.0007772607822259164
SCS,HOSE,Du lịch và Giải trí,2024.0,692.80854134,1897.525111182,0.144993596,491.735522585,1405.7895885970001,80000.0,7590964.0,345.13684210526316,94887050.0,7301.402471043203,10.956799096786378,14813.871808650392,5.4003437476274705,0.492825204397362
SFC,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,19.291618292000003,271.098059077,49.255990066,104.363216107,166.73484297000002,22300.0,250536.2,2.9133333333333336,11234807.174887892,1717.1294523968995,12.986790232310074,10456.686178521108,2.1326067952393974,0.11570238078834591
SFG,HOSE,Hóa chất,2024.0,24.280586897000003,1381.237523216,80.133619243,733.33626184,647.9012613760001,10000.0,478973.3,5.033333333333334,47897330.0,506.92986220735065,19.726594831988173,11853.847430180344,0.8436079558894627,0.03747575185365956
SFI,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,78.38499767500001,920.94702336,2.2761652740000002,157.280762952,763.6662604080001,30500.0,673623.9,4.2294117647058815,22086029.508196723,3549.0760186618977,8.59378605575751,34473.83310121122,0.884729003312614,0.1026430022365027
SGN,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,294.157583991,1489.151455524,12.31025,294.60011758,1194.5513379440001,84000.0,2816820.0,16.431578947368422,33533571.42857143,8772.032666355677,9.575887732631715,35255.4481249409,2.3826104749063037,0.24624942825587456
SGR,HOSE,Bất động sản,2024.0,83.53811698300001,2281.603485648,2.058486845,1283.4099394280001,998.19354622,37500.0,2249998.0,157.5157894736842,59999946.666666664,1392.3031873195002,26.933788805149554,16602.265747152884,2.258727849024514,0.08368929783141311
SGT,HOSE,Công nghệ Thông tin,2024.0,131.440443593,8949.777216749,0.02660001,6854.419248494,2095.3579682550003,17250.0,2553054.0,110.23157894736842,148003130.4347826,888.0923207966813,19.42365629794607,14157.344929729747,1.2184488041804948,0.06272935010835533
SHA,HOSE,Tài nguyên Cơ bản,2024.0,13.935193517,1062.368269689,39.275035226,635.638780978,426.72948871100004,4150.0,138803.6,3.0222222222222226,33446650.60240964,416.6394322305041,9.960651054516676,11584.25272804704,0.3582449466034429,0.032655801592463944
SHI,HOSE,Tài nguyên Cơ bản,2024.0,110.761503293,9448.349261389001,487.041483731,7343.643436378001,2104.7058250110003,15750.0,2549256.0,404.7052631578948,161857523.80952382,684.3148263119709,23.01572228806243,9994.372230627292,1.5758868727877526,0.05262564581557192
SHP,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,295.93071427300004,1444.46007787,2.719863637,105.77552250800001,1338.684555362,34600.0,3501741.0,7.657894736842105,101206387.283237,2924.031992613332,11.832975865998137,13200.398982587521,2.621132894970858,0.2210608265312929
SIP,HOSE,Bất động sản,2024.0,1278.083720752,25025.677945814,4.468980178000001,20151.277153908002,4874.400791906,83100.0,17495310.0,873.321052631579,210533212.9963899,6070.698786960116,13.688704202965747,23131.418280361802,3.592516420428511,0.26220324821756
SJD,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,142.693249592,1356.0277861640002,3.4000000000000004,330.74978400400005,1025.2780021600001,14250.0,983229.4,136.605,68998554.38596492,2068.0614378353616,6.8905109583762965,14810.13640436301,0.9621788490619171,0.13917517911374436
SJS,HOSE,Bất động sản,2024.0,266.515975777,7878.2222426630005,0.745294698,4887.288594988,2990.933647675,74000.0,8428419.0,39.66842105263157,113897554.05405405,2339.962240545706,31.624441932337483,26253.31490049297,2.818691669241756,0.08910795329216882
SKG,HOSE,Du lịch và Giải trí,2024.0,33.974610349,898.722136104,7.546519906,14.386286552000001,884.335849552,11400.0,758073.3,137.01052631578946,66497657.89473684,510.91439044034405,22.312935813326046,13185.266329739354,0.8646014206241184,0.03841822127443026
SMA,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,13.008602645000002,430.043577887,0.0,189.61458372200002,240.428994165,13800.0,280869.0,20.7,20352826.086956523,639.1546112280103,21.591020009205607,11813.052061555387,1.1681993720243538,0.05410579822195881
SMB,HOSE,Thực phẩm và đồ uống,2024.0,178.504818273,1039.781691012,4.011521500000001,440.395002631,599.386688381,43000.0,1283405.0,13.136842105263158,29846627.906976745,5980.736545158387,7.189749903765613,19947.820193846055,2.155624002128593,0.2978124501816321
SMC,HOSE,Tài nguyên Cơ bản,2024.0,-286.712883778,4511.4396083070005,104.157776197,4000.3826520350003,511.05695627200004,8360.0,615352.9,1070.9947368421053,73606806.2200957,-3895.1952747506025,-2.1462338625719517,5528.010261147709,1.5122982058763983,-0.561019432881768
SPM,HOSE,Y tế,2024.0,6.305055289,1010.5326322440001,4.816577079,205.09113563800003,805.4414966060001,11200.0,154223.9,2.5538461538461537,13769991.07142857,457.88376014871886,24.460356480785176,58142.73338115818,0.1926294026560074,0.007828073566569988
SRC,HOSE,Ô tô và phụ tùng,2024.0,125.10058331500001,1182.5708731230002,3.397851922,634.055501004,548.5153721190001,24500.0,687551.9,1.2,28063342.85714286,4457.793355261618,5.495992758632965,19424.539798125064,1.2612911427824323,0.22807124407784057
SRF,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,1.6271654450000002,1594.0683311710002,4.006231144,1159.894820874,434.173510297,8830.0,298337.2,42.13529411764706,33786772.36693092,48.15983685356704,183.3477971872737,12731.825179431165,0.6935376409554587,0.0037477308182319188
SSC,HOSE,Thực phẩm và đồ uống,2024.0,42.518964786000005,526.658057501,45.442436986000004,143.630658708,383.02739879300003,34500.0,457876.4,0.6000000000000001,13271779.710144928,3203.712366736963,10.768757007714415,25436.299364504262,1.356329374238452,0.11100763266540778
ST8,HOSE,Công nghệ Thông tin,2024.0,23.967954309000003,517.745418123,36.757289224000004,210.689274543,307.05614358,6910.0,177731.4,277.55263157894734,25720897.250361793,931.8475197696639,7.415376285712526,10508.920109783416,0.657536638190545,0.07805723744705151
STG,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,198.56274377600002,3049.7769884910003,49.043111521,655.208642399,2394.568346092,38200.0,3753280.0,0.47333333333333333,98253403.14136125,2020.9248476647629,18.902236787350706,23872.203502166696,1.6001874312328512,0.0829221450705551
STK,HOSE,Hàng cá nhân & Gia dụng,2024.0,45.626320684,3838.6116360970004,0.0,2098.032655263,1740.578980834,24550.0,2372436.0,28.68500000000001,96636904.27698575,472.14178708812375,51.99709212651796,18011.534970584962,1.3630154253978437,0.026213300968473206
SVC,HOSE,Ô tô và phụ tùng,2024.0,185.553602716,8964.979619872001,183.64465527500002,6620.226080096,2344.7535397760003,20200.0,1345724.0,4.5894736842105255,66620000.0,2785.25371834284,7.252481117597618,32439.340806079268,0.6227006929873999,0.07913565309457912
SVD,HOSE,Hàng cá nhân & Gia dụng,2024.0,13.594281272000002,353.94815738,0.0,94.21960513900001,259.728552241,3300.0,91099.44,72.55789473684212,27605890.90909091,492.4413168467337,6.701306099031257,9408.446664384544,0.35074865359996915,0.052340342079087165
SVI,HOSE,Hàng & Dịch vụ Công nghiệp,2024.0,75.936468238,1353.630561655,0.063633338,481.308620485,872.3219411700001,60000.0,769945.8,0.2,12832430.0,5917.543928780441,10.139341713744662,67972.9644215476,0.8827038883856572,0.0870509666834132
SVT,HOSE,Tài nguyên Cơ bản,2024.0,27.581434676,236.66693181000002,0.0,1.307458017,235.359473793,12350.0,213790.6,14.0,17310979.75708502,1593.291371316606,7.751250161980515,13595.96493645441,0.908357741265304,0.11718854665802843
SZC,HOSE,Bất động sản,2024.0,302.071555643,8225.800130275,1.6698217130000002,5120.304666699,3105.495463576,42400.0,7631402.0,1625.5421052631577,179985896.2264151,1678.3068116793218,25.263557118959888,17244.826994435778,2.458708342721026,0.09727000383222666
SZL,HOSE,Bất động sản,2024.0,104.572311833,1885.915395664,0.23236700000000002,1254.331614772,631.583780892,42300.0,1156673.0,6.31578947368421,27344515.36643026,3824.2517898627357,11.060987174570501,23088.776869202964,1.8320589366698756,0.16557155993668832
TBC,HOSE,"Điện, nước & xăng dầu khí đốt",2024.0,228.62100626600002,1519.8171684160002,15.655580055000001,154.97901491800002,1364.838153498,42000.0,2666999.0,1.9142857142857144,63499976.190476194,3600.3321572943973,11.665590330299539,21246.97762714047,1.9767517402734038,0.16750777788564733
